date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
05:19:39	25735/25735	U-----	200	untouched ('')	image/png	etag:%221d505a738539487%22	https://www.learnrazorpages.com/images/19-03-2018-09-20-21.png	C:/My%20Web%20Sites/ASP.NETCORE%20TUTORIAL/www.learnrazorpages.com/images/19-03-2018-09-20-21.png	(from https://www.learnrazorpages.com/publishing/publish-to-iis)
05:20:25	22646/22646	U-----	200	untouched ('')	image/png	etag:%221d505a73853a876%22	https://www.learnrazorpages.com/images/19-03-2018-09-47-52.png	C:/My%20Web%20Sites/ASP.NETCORE%20TUTORIAL/www.learnrazorpages.com/images/19-03-2018-09-47-52.png	(from https://www.learnrazorpages.com/publishing/publish-to-iis)
05:20:25	5289/5289	U-----	200	untouched ('')	image/png	etag:%221d505a73853e4a9%22	https://www.learnrazorpages.com/images/19-03-2018-09-20-45.png	C:/My%20Web%20Sites/ASP.NETCORE%20TUTORIAL/www.learnrazorpages.com/images/19-03-2018-09-20-45.png	(from https://www.learnrazorpages.com/publishing/publish-to-iis)
05:20:25	22975/22975	U-----	200	untouched ('')	image/png	etag:%221d505a73ab613bf%22	https://www.learnrazorpages.com/images/2018-09-01_11-07-05.png	C:/My%20Web%20Sites/ASP.NETCORE%20TUTORIAL/www.learnrazorpages.com/images/2018-09-01_11-07-05.png	(from https://www.learnrazorpages.com/advanced/areas)
05:20:25	15111/15111	U-----	200	untouched ('')	image/png	etag:%221d505a73ab67107%22	https://www.learnrazorpages.com/images/2018-09-01_11-01-50.png	C:/My%20Web%20Sites/ASP.NETCORE%20TUTORIAL/www.learnrazorpages.com/images/2018-09-01_11-01-50.png	(from https://www.learnrazorpages.com/advanced/areas)
05:21:12	1401/1401	U-----	200	untouched ('')	image/png	etag:%221d505a730944ef9%22	https://www.learnrazorpages.com/images/05-06-2017-08-50-51.png	C:/My%20Web%20Sites/ASP.NETCORE%20TUTORIAL/www.learnrazorpages.com/images/05-06-2017-08-50-51.png	(from https://www.learnrazorpages.com/advanced/custom-tag-helpers)
05:21:13	4252/4252	U-----	200	untouched ('')	image/png	etag:%221d505a730945b1c%22	https://www.learnrazorpages.com/images/05-06-2017-09-25-50.png	C:/My%20Web%20Sites/ASP.NETCORE%20TUTORIAL/www.learnrazorpages.com/images/05-06-2017-09-25-50.png	(from https://www.learnrazorpages.com/advanced/custom-tag-helpers)
05:21:13	2912/2912	U-----	200	untouched ('')	image/png	etag:%221d505a7309440e0%22	https://www.learnrazorpages.com/images/05-06-2017-09-20-49.png	C:/My%20Web%20Sites/ASP.NETCORE%20TUTORIAL/www.learnrazorpages.com/images/05-06-2017-09-20-49.png	(from https://www.learnrazorpages.com/advanced/custom-tag-helpers)
05:21:13	2649/2649	U-----	200	untouched ('')	image/png	etag:%22b885af9d3dad51:0%22	https://www.mikesdotnetting.com/images/taghelpercontent.png	C:/My%20Web%20Sites/ASP.NETCORE%20TUTORIAL/www.mikesdotnetting.com/images/taghelpercontent.png	(from https://www.learnrazorpages.com/advanced/custom-tag-helpers)
05:21:59	2868/2868	U-----	200	untouched ('')	image/png	etag:%221d505a7309440b4%22	https://www.learnrazorpages.com/images/05-06-2017-10-02-07.png	C:/My%20Web%20Sites/ASP.NETCORE%20TUTORIAL/www.learnrazorpages.com/images/05-06-2017-10-02-07.png	(from https://www.learnrazorpages.com/advanced/custom-tag-helpers)
05:22:01	9464/9464	U-----	200	untouched ('')	image/png	etag:%221d505a730946f78%22	https://www.learnrazorpages.com/images/05-06-2017-10-06-04.png	C:/My%20Web%20Sites/ASP.NETCORE%20TUTORIAL/www.learnrazorpages.com/images/05-06-2017-10-06-04.png	(from https://www.learnrazorpages.com/advanced/custom-tag-helpers)
05:22:01	6470/6470	U-----	200	untouched ('')	image/png	etag:%221d505a7309452c6%22	https://www.learnrazorpages.com/images/05-06-2017-10-09-28.png	C:/My%20Web%20Sites/ASP.NETCORE%20TUTORIAL/www.learnrazorpages.com/images/05-06-2017-10-09-28.png	(from https://www.learnrazorpages.com/advanced/custom-tag-helpers)
05:22:01	4050/4050	U-----	200	untouched ('')	image/png	etag:%221d505a72e31fe52%22	https://www.learnrazorpages.com/images/01-04-2019-08-17-59.png	C:/My%20Web%20Sites/ASP.NETCORE%20TUTORIAL/www.learnrazorpages.com/images/01-04-2019-08-17-59.png	(from https://www.learnrazorpages.com/advanced/custom-constraints)
05:22:02	3865/3865	U-----	200	untouched ('')	image/png	etag:%221d505a72e31fe99%22	https://www.learnrazorpages.com/images/01-04-2019-08-16-26.png	C:/My%20Web%20Sites/ASP.NETCORE%20TUTORIAL/www.learnrazorpages.com/images/01-04-2019-08-16-26.png	(from https://www.learnrazorpages.com/advanced/custom-constraints)
05:22:02	9618/9618	U-----	200	untouched ('')	image/png	etag:%221d505a73722e692%22	https://www.learnrazorpages.com/images/17-08-2018-09-01-56.png	C:/My%20Web%20Sites/ASP.NETCORE%20TUTORIAL/www.learnrazorpages.com/images/17-08-2018-09-01-56.png	(from https://www.learnrazorpages.com/razor-pages/filters)
05:22:02	20213/20213	U-----	200	untouched ('')	image/png	etag:%224de28b6a3dad51:0%22	https://www.mikesdotnetting.com/images/11-10-2018-08-40-14.png	C:/My%20Web%20Sites/ASP.NETCORE%20TUTORIAL/www.mikesdotnetting.com/images/11-10-2018-08-40-14.png	(from https://www.learnrazorpages.com/advanced/razor-class-library)
05:22:32	7549/7549	U-----	200	untouched ('')	image/png	etag:%22e7bba36a3dad51:0%22	https://www.mikesdotnetting.com/images/11-10-2018-08-42-43.png	C:/My%20Web%20Sites/ASP.NETCORE%20TUTORIAL/www.mikesdotnetting.com/images/11-10-2018-08-42-43.png	(from https://www.learnrazorpages.com/advanced/razor-class-library)
05:22:49	27760/27760	U-----	200	untouched ('')	image/png	etag:%22e52db773dad51:0%22	https://www.mikesdotnetting.com/images/2018-10-14_17-19-50.png	C:/My%20Web%20Sites/ASP.NETCORE%20TUTORIAL/www.mikesdotnetting.com/images/2018-10-14_17-19-50.png	(from https://www.learnrazorpages.com/advanced/razor-class-library)
05:22:50	5592/5592	U-----	200	untouched ('')	image/png	etag:%226f84b9773dad51:0%22	https://www.mikesdotnetting.com/images/2018-10-14_16-38-13.png	C:/My%20Web%20Sites/ASP.NETCORE%20TUTORIAL/www.mikesdotnetting.com/images/2018-10-14_16-38-13.png	(from https://www.learnrazorpages.com/advanced/razor-class-library)
05:22:51	19977/19977	U-----	200	untouched ('')	image/png	etag:%22ff4ddd773dad51:0%22	https://www.mikesdotnetting.com/images/2018-10-15_07-46-45.png	C:/My%20Web%20Sites/ASP.NETCORE%20TUTORIAL/www.mikesdotnetting.com/images/2018-10-15_07-46-45.png	(from https://www.learnrazorpages.com/advanced/razor-class-library)
05:22:51	6664/6664	U-----	200	untouched ('')	image/png	etag:%22b5c2546d3dad51:0%22	https://www.mikesdotnetting.com/images/15-10-2018-08-39-52.png	C:/My%20Web%20Sites/ASP.NETCORE%20TUTORIAL/www.mikesdotnetting.com/images/15-10-2018-08-39-52.png	(from https://www.learnrazorpages.com/advanced/razor-class-library)
05:22:51	34616/34616	U-----	200	untouched ('')	image/png	etag:%22b587786d3dad51:0%22	https://www.mikesdotnetting.com/images/15-10-2018-08-45-18.png	C:/My%20Web%20Sites/ASP.NETCORE%20TUTORIAL/www.mikesdotnetting.com/images/15-10-2018-08-45-18.png	(from https://www.learnrazorpages.com/advanced/razor-class-library)
05:22:51	33810/33810	U-----	200	untouched ('')	image/png	etag:%224d97a6d3dad51:0%22	https://www.mikesdotnetting.com/images/15-10-2018-09-07-16.png	C:/My%20Web%20Sites/ASP.NETCORE%20TUTORIAL/www.mikesdotnetting.com/images/15-10-2018-09-07-16.png	(from https://www.learnrazorpages.com/advanced/razor-class-library)
05:23:04	3352/3352	U-----	200	untouched ('')	image/png	etag:%2297cee36d3dad51:0%22	https://www.mikesdotnetting.com/images/16-10-2018-14-04-35.png	C:/My%20Web%20Sites/ASP.NETCORE%20TUTORIAL/www.mikesdotnetting.com/images/16-10-2018-14-04-35.png	(from https://www.learnrazorpages.com/advanced/razor-class-library)
05:23:04	5983/5983	U-----	200	untouched ('')	image/png	etag:%226adef66d3dad51:0%22	https://www.mikesdotnetting.com/images/16-10-2018-14-09-31.png	C:/My%20Web%20Sites/ASP.NETCORE%20TUTORIAL/www.mikesdotnetting.com/images/16-10-2018-14-09-31.png	(from https://www.learnrazorpages.com/advanced/razor-class-library)
05:23:04	20898/20898	U-----	200	untouched ('')	image/png	etag:%223569e16d3dad51:0%22	https://www.mikesdotnetting.com/images/16-10-2018-13-51-51.png	C:/My%20Web%20Sites/ASP.NETCORE%20TUTORIAL/www.mikesdotnetting.com/images/16-10-2018-13-51-51.png	(from https://www.learnrazorpages.com/advanced/razor-class-library)
05:23:05	9195/9195	U-----	200	untouched ('')	image/png	etag:%221d505a73be754eb%22	https://www.learnrazorpages.com/images/22-10-2018-07-59-23.png	C:/My%20Web%20Sites/ASP.NETCORE%20TUTORIAL/www.learnrazorpages.com/images/22-10-2018-07-59-23.png	(from https://www.learnrazorpages.com/advanced/razor-class-library)
05:23:51	35354/35354	U-----	200	untouched ('')	image/png	etag:%221d505a740131e9a%22	https://www.learnrazorpages.com/images/31-10-2018-10-12-38.png	C:/My%20Web%20Sites/ASP.NETCORE%20TUTORIAL/www.learnrazorpages.com/images/31-10-2018-10-12-38.png	(from https://www.learnrazorpages.com/advanced/render-partial-to-string)
05:23:51	10886/10886	U-----	200	untouched ('')	image/png	etag:%221d505a73b4eca06%22	https://www.learnrazorpages.com/images/2018-10-28_20-52-10.png	C:/My%20Web%20Sites/ASP.NETCORE%20TUTORIAL/www.learnrazorpages.com/images/2018-10-28_20-52-10.png	(from https://www.learnrazorpages.com/advanced/render-partial-to-string)
05:23:52	12572/12572	U-----	200	untouched ('')	image/png	etag:%221d505a73f7acf1c%22	https://www.learnrazorpages.com/images/31-10-2018-08-55-58.png	C:/My%20Web%20Sites/ASP.NETCORE%20TUTORIAL/www.learnrazorpages.com/images/31-10-2018-08-55-58.png	(from https://www.learnrazorpages.com/advanced/render-partial-to-string)
05:23:52	5248/5248	U-----	200	untouched ('')	image/png	etag:%221d505a73f7aea80%22	https://www.learnrazorpages.com/images/31-10-201-10-09-05.png	C:/My%20Web%20Sites/ASP.NETCORE%20TUTORIAL/www.learnrazorpages.com/images/31-10-201-10-09-05.png	(from https://www.learnrazorpages.com/advanced/render-partial-to-string)
05:23:53	10251/10251	U-----	200	untouched ('')	image/png	etag:%221d505a73ee24f8b%22	https://www.learnrazorpages.com/images/26-11-2018-11-10-22.png	C:/My%20Web%20Sites/ASP.NETCORE%20TUTORIAL/www.learnrazorpages.com/images/26-11-2018-11-10-22.png	(from https://www.learnrazorpages.com/razor-pages/tutorial/bakery/migration)
05:23:53	7086/7086	U-----	200	untouched ('')	image/png	etag:%221d505a73ee27c2e%22	https://www.learnrazorpages.com/images/26-11-2018-13-44-21.png	C:/My%20Web%20Sites/ASP.NETCORE%20TUTORIAL/www.learnrazorpages.com/images/26-11-2018-13-44-21.png	(from https://www.learnrazorpages.com/razor-pages/tutorial/bakery/migration)
05:23:57	11251/11251	U-----	200	untouched ('')	image/png	etag:%221d505a73c802673%22	https://www.learnrazorpages.com/images/22-11-2018-14-07-40.png	C:/My%20Web%20Sites/ASP.NETCORE%20TUTORIAL/www.learnrazorpages.com/images/22-11-2018-14-07-40.png	(from https://www.learnrazorpages.com/razor-pages/tutorial/bakery/create-model)
05:23:57	36442/36442	U-----	200	untouched ('')	image/png	etag:%221d505a73ee2e9da%22	https://www.learnrazorpages.com/images/26-11-2018-13-49-26.png	C:/My%20Web%20Sites/ASP.NETCORE%20TUTORIAL/www.learnrazorpages.com/images/26-11-2018-13-49-26.png	(from https://www.learnrazorpages.com/razor-pages/tutorial/bakery/migration)
05:23:57	36041/36041	U-----	200	untouched ('')	image/jpeg	etag:%221d505a73ee2eb49%22	https://www.learnrazorpages.com/images/27-11-2018-09-26-42.jpg	C:/My%20Web%20Sites/ASP.NETCORE%20TUTORIAL/www.learnrazorpages.com/images/27-11-2018-09-26-42.jpg	(from https://www.learnrazorpages.com/razor-pages/tutorial/bakery/working-with-data)
05:23:57	80037/80037	U-----	200	untouched ('')	image/jpeg	etag:%221d505a73ee35f25%22	https://www.learnrazorpages.com/images/27-11-2018-09-03-27.jpg	C:/My%20Web%20Sites/ASP.NETCORE%20TUTORIAL/www.learnrazorpages.com/images/27-11-2018-09-03-27.jpg	(from https://www.learnrazorpages.com/razor-pages/tutorial/bakery/working-with-data)
05:23:57	42981/42981	U-----	200	untouched ('')	image/png	etag:%221d505a73f7a59e5%22	https://www.learnrazorpages.com/images/28-11-2018-09-53-01.png	C:/My%20Web%20Sites/ASP.NETCORE%20TUTORIAL/www.learnrazorpages.com/images/28-11-2018-09-53-01.png	(from https://www.learnrazorpages.com/razor-pages/tutorial/bakery/working-with-data)
05:24:01	29464/29464	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2007%20Jun%202019%2004:23:55%20GMT	https://www.learnrazorpages.com/razor-pages/tutorial/bakery/	C:/My%20Web%20Sites/ASP.NETCORE%20TUTORIAL/www.learnrazorpages.com/razor-pages/tutorial/bakery/index.html	(from https://www.learnrazorpages.com/razor-pages/tutorial/bakery/new-page)
05:24:43	74479/74479	U-----	200	untouched ('')	image/png	etag:%221d505a73c812f6f%22	https://www.learnrazorpages.com/images/22-11-2018-08-22-16.png	C:/My%20Web%20Sites/ASP.NETCORE%20TUTORIAL/www.learnrazorpages.com/images/22-11-2018-08-22-16.png	(from https://www.learnrazorpages.com/razor-pages/tutorial/bakery/new-page)
05:24:43	14940/14940	U-----	200	untouched ('')	image/png	etag:%221d505a73be74d5c%22	https://www.learnrazorpages.com/images/21-11-2018-08-47-26.png	C:/My%20Web%20Sites/ASP.NETCORE%20TUTORIAL/www.learnrazorpages.com/images/21-11-2018-08-47-26.png	(from https://www.learnrazorpages.com/razor-pages/tutorial/bakery/new-page)
05:24:44	35731/35731	U-----	200	untouched ('')	image/png	etag:%221d505a73be7fc93%22	https://www.learnrazorpages.com/images/22-11-2018-08-17-31.png	C:/My%20Web%20Sites/ASP.NETCORE%20TUTORIAL/www.learnrazorpages.com/images/22-11-2018-08-17-31.png	(from https://www.learnrazorpages.com/razor-pages/tutorial/bakery/new-page)
05:24:47	123059/123059	U-----	200	untouched ('')	image/png	etag:%221d505a73b4f0033%22	https://www.learnrazorpages.com/images/2018-12-03_21-02-13.png	C:/My%20Web%20Sites/ASP.NETCORE%20TUTORIAL/www.learnrazorpages.com/images/2018-12-03_21-02-13.png	(from https://www.learnrazorpages.com/razor-pages/tutorial/bakery/forms)
05:25:31	142606/142606	U-----	200	untouched ('')	image/png	etag:%221d505a73b4ccd8e%22	https://www.learnrazorpages.com/images/2018-12-03_21-10-31.png	C:/My%20Web%20Sites/ASP.NETCORE%20TUTORIAL/www.learnrazorpages.com/images/2018-12-03_21-10-31.png	(from https://www.learnrazorpages.com/razor-pages/tutorial/bakery/forms)
05:25:31	28407/28407	U-----	200	untouched ('')	image/png	etag:%221d505a730942577%22	https://www.learnrazorpages.com/images/04-12-2018-13-56-19.png	C:/My%20Web%20Sites/ASP.NETCORE%20TUTORIAL/www.learnrazorpages.com/images/04-12-2018-13-56-19.png	(from https://www.learnrazorpages.com/razor-pages/tutorial/bakery/email)
05:25:31	43416/43416	U-----	200	untouched ('')	image/png	etag:%221d505a73094e218%22	https://www.learnrazorpages.com/images/04-12-2018-08-40-05.png	C:/My%20Web%20Sites/ASP.NETCORE%20TUTORIAL/www.learnrazorpages.com/images/04-12-2018-08-40-05.png	(from https://www.learnrazorpages.com/razor-pages/tutorial/bakery/forms)
05:25:32	15745/15745	U-----	200	untouched ('')	image/png	etag:%221d505a73722fe81%22	https://www.learnrazorpages.com/images/18-04-2018-08-08-44.png	C:/My%20Web%20Sites/ASP.NETCORE%20TUTORIAL/www.learnrazorpages.com/images/18-04-2018-08-08-44.png	(from https://www.learnrazorpages.com/razor-pages/tempdata)
05:25:34	14775/14775	U-----	200	untouched ('')	image/png	etag:%221d505a73722fab7%22	https://www.learnrazorpages.com/images/18-04-2018-08-30-21.png	C:/My%20Web%20Sites/ASP.NETCORE%20TUTORIAL/www.learnrazorpages.com/images/18-04-2018-08-30-21.png	(from https://www.learnrazorpages.com/razor-pages/tempdata)
